,0
1557,ATP11B
1558,ATP11C
1559,ATP13A1
1560,ATP13A2
1561,ATP13A3
1562,ATP13A4
1563,ATP1A1
1564,ATP1A1-AS1
1565,ATP1A3
1566,ATP1B1
1567,ATP1B2
1568,ATP1B3
1569,ATP23
1570,ATP2A2
1571,ATP2A3
1572,ATP2B1
1573,ATP2B1-AS1
1574,ATP2B4
1575,ATP2C1
1576,ATP5F1A
1577,ATP5F1B
1578,ATP5F1C
1579,ATP5F1D
1580,ATP5F1E
1581,ATP5IF1
1582,ATP5MC1
1583,ATP5MC2
1584,ATP5MC3
1585,ATP5MD
1586,ATP5ME
1587,ATP5MF
1588,ATP5MG
1589,ATP5MPL
1590,ATP5PB
1591,ATP5PD
1592,ATP5PF
1593,ATP5PO
1594,ATP6AP1
1595,ATP6AP1L
1596,ATP6AP2
1597,ATP6V0A1
1598,ATP6V0A2
1599,ATP6V0B
1600,ATP6V0C
1601,ATP6V0D1
1602,ATP6V0E1
1603,ATP6V0E2
1604,ATP6V0E2-AS1
1605,ATP6V1A
1606,ATP6V1B2
1607,ATP6V1C1
1608,ATP6V1D
1609,ATP6V1E1
1610,ATP6V1E2
1611,ATP6V1F
1612,ATP6V1G1
1613,ATP6V1G2
1614,ATP6V1H
1615,ATP7A
1616,ATP8A1
1617,ATP8A2
1618,ATP8B2
1619,ATP9B
1620,ATPAF1
1621,ATPAF2
1622,ATPSCKMT
1623,ATR
1624,ATRAID
1625,ATRIP
1626,ATRN
1627,ATRX
1628,ATXN1
1629,ATXN10
1630,ATXN1L
1631,ATXN2
1632,ATXN2-AS
1633,ATXN2L
1634,ATXN3
1635,ATXN7
1636,ATXN7L1
1637,ATXN7L2
1638,ATXN7L3
1639,ATXN7L3B
1640,AUH
1641,AUP1
1642,AURKA
1643,AURKAIP1
1644,AUTS2
1645,AVEN
1646,AVL9
1647,AVPI1
1648,AXIN1
1649,AXIN2
1650,AZI2
1651,AZIN1
1652,AZIN1-AS1
1653,AZIN2
1654,B2M
1655,B3GALNT2
1656,B3GALT2
1657,B3GALT4
1658,B3GALT6
1659,B3GAT3
1660,B3GLCT
1661,B3GNT2
1662,B3GNT5
1663,B3GNT8
1664,B3GNT9
1665,B3GNTL1
1666,B4GALT1
1667,B4GALT1-AS1
1668,B4GALT3
1669,B4GALT4
1670,B4GALT4-AS1
1671,B4GALT5
1672,B4GALT7
1673,B4GAT1
1674,B9D2
1675,BABAM1
1676,BABAM2
1677,BACH1
1678,BACH2
1679,BAD
1680,BAG1
1681,BAG2
1682,BAG3
1683,BAG4
1684,BAG5
1685,BAG6
1686,BAHD1
1687,BAIAP2
1688,BAK1
1689,BAMBI
1690,BANF1
1691,BANP
1692,BAP1
1693,BARD1
1694,BATF
1695,BATF3
1696,BAX
1697,BAZ1A
1698,BAZ1B
1699,BAZ2A
1700,BAZ2B
1701,BBC3
1702,BBIP1
1703,BBOF1
1704,BBS1
1705,BBS12
1706,BBS2
1707,BBS4
1708,BBS5
1709,BBS7
1710,BBS9
1711,BBX
1712,BCAP29
1713,BCAP31
1714,BCAR3
1715,BCAS2
1716,BCAS3
1717,BCAS4
1718,BCAT2
1719,BCCIP
1720,BCDIN3D
1721,BCKDHA
1722,BCKDHB
1723,BCKDK
1724,BCL10
1725,BCL11B
1726,BCL2
1727,BCL2A1
1728,BCL2L1
1729,BCL2L11
1730,BCL2L12
1731,BCL2L13
1732,BCL3
1733,BCL6
1734,BCL7B
1735,BCL7C
1736,BCL9
1737,BCL9L
1738,BCLAF1
1739,BCLAF3
1740,BCOR
1741,BCORL1
1742,BCR
1743,BCS1L
1744,BDH1
1745,BDH2
1746,BDP1
1747,BECN1
1748,BEST1
1749,BET1
1750,BET1L
1751,BEX2
1752,BEX3
1753,BEX4
1754,BEX5
1755,BFAR
1756,BHLHE40
1757,BHLHE40-AS1
1758,BICD1
1759,BICD2
1760,BICDL1
1761,BICRA
1762,BICRAL
1763,BID
1764,BIK
1765,BIN1
1766,BIN2
1767,BIN3
1768,BIRC2
1769,BIRC3
1770,BIRC6
1771,BISPR
1772,BIVM
1773,BLCAP
1774,BLK
1775,BLM
1776,BLMH
1777,BLOC1S1
1778,BLOC1S2
1779,BLOC1S3
1780,BLOC1S4
1781,BLOC1S5
1782,BLOC1S6
1783,BLVRA
1784,BLVRB
1785,BLZF1
1786,BMERB1
1787,BMF
1788,BMI1
1789,BMP2K
1790,BMPR1A
1791,BMPR2
1792,BMS1
1793,BMT2
1794,BNIP1
1795,BNIP2
1796,BNIP3
1797,BNIP3L
1798,BOD1
1799,BOD1L1
1800,BOLA1
1801,BOLA2
1802,BOLA2B
1803,BOLA3
1804,BOP1
1805,BORA
1806,BORCS5
1807,BORCS6
1808,BORCS7
1809,BORCS8
1810,BPGM
1811,BPHL
1812,BPNT1
1813,BPTF
1814,BRAF
1815,BRAP
1816,BRAT1
1817,BRCA1
1818,BRCA2
1819,BRCC3
1820,BRD1
1821,BRD2
1822,BRD3
1823,BRD3OS
1824,BRD4
1825,BRD7
1826,BRD8
1827,BRD9
1828,BRF1
1829,BRF2
1830,BRI3
1831,BRI3BP
1832,BRIP1
1833,BRIX1
1834,BRK1
1835,BRMS1
1836,BRMS1L
1837,BROX
1838,BRPF1
1839,BRPF3
1840,BRSK1
1841,BRWD1
1842,BRWD3
1843,BSCL2
1844,BSDC1
1845,BSG
1846,BST2
1847,BTAF1
1848,BTBD1
1849,BTBD10
1850,BTBD11
1851,BTBD19
1852,BTBD2
1853,BTBD6
1854,BTBD7
1855,BTBD8
1856,BTBD9
1857,BTD
1858,BTF3
1859,BTF3L4
1860,BTG1
1861,BTG2
1862,BTG3
1863,BTG3-AS1
1864,BTLA
1865,BTN2A1
1866,BTN2A2
1867,BTN3A1
1868,BTN3A2
1869,BTN3A3
1870,BTRC
1871,BUB1
1872,BUB3
1873,BUD13
1874,BUD23
1875,BUD31
1876,BX284668.5
1877,BX284668.6
1878,BX323046.1
1879,BX664615.2
1880,BX890604.2
1881,BYSL
1882,BZW1
1883,BZW2
1884,C10orf143
1885,C10orf88
1886,C10orf90
1887,C10orf91
1888,C10orf95
1889,C11orf1
1890,C11orf21
1891,C11orf24
1892,C11orf49
1893,C11orf54
1894,C11orf58
1895,C11orf65
1896,C11orf68
1897,C11orf71
1898,C11orf74
1899,C11orf80
1900,C11orf96
1901,C11orf98
1902,C12orf10
1903,C12orf29
1904,C12orf4
1905,C12orf43
1906,C12orf45
1907,C12orf49
1908,C12orf57
1909,C12orf60
1910,C12orf65
1911,C12orf66
1912,C12orf73
1913,C12orf75
1914,C12orf76
1915,C14orf119
1916,C14orf28
1917,C14orf93
1918,C15orf39
1919,C15orf40
1920,C15orf41
1921,C15orf61
1922,C16orf46
1923,C16orf54
1924,C16orf58
1925,C16orf70
1926,C16orf72
1927,C16orf87
1928,C16orf91
1929,C17orf100
1930,C17orf107
1931,C17orf49
1932,C17orf67
1933,C17orf75
1934,C17orf80
1935,C18orf21
1936,C18orf25
1937,C18orf32
1938,C19orf12
1939,C19orf25
1940,C19orf44
1941,C19orf47
1942,C19orf48
1943,C19orf53
1944,C19orf54
1945,C19orf73
1946,C1D
1947,C1GALT1
1948,C1GALT1C1
1949,C1QBP
1950,C1QTNF6
1951,C1RL
1952,C1RL-AS1
1953,C1S
1954,C1orf109
1955,C1orf112
1956,C1orf122
1957,C1orf131
1958,C1orf141
1959,C1orf159
1960,C1orf162
1961,C1orf174
1962,C1orf21
1963,C1orf216
1964,C1orf35
1965,C1orf43
1966,C1orf50
1967,C1orf52
1968,C1orf54
1969,C1orf56
1970,C1orf61
1971,C2
1972,C20orf194
1973,C20orf204
1974,C20orf27
1975,C21orf62-AS1
1976,C21orf91
1977,C21orf91-OT1
1978,C22orf34
1979,C22orf39
1980,C2CD2L
1981,C2CD3
1982,C2CD4A
1983,C2CD4B
1984,C2CD4D
1985,C2CD4D-AS1
1986,C2CD5
1987,C2orf27A
1988,C2orf42
1989,C2orf49
1990,C2orf68
1991,C2orf69
1992,C2orf74
1993,C2orf76
1994,C2orf81
1995,C2orf92
1996,C3AR1
1997,C3orf18
1998,C3orf20
1999,C3orf33
2000,C3orf35
2001,C3orf38
2002,C4orf19
2003,C4orf3
2004,C4orf33
2005,C4orf46
2006,C4orf47
2007,C4orf48
2008,C5orf15
2009,C5orf22
2010,C5orf24
2011,C5orf30
2012,C5orf34
2013,C5orf51
2014,C5orf56
2015,C5orf58
2016,C5orf63
2017,C6orf120
2018,C6orf136
2019,C6orf226
2020,C6orf47
2021,C6orf62
2022,C6orf89
2023,C6orf99
2024,C7orf25
2025,C7orf26
2026,C7orf31
2027,C7orf50
2028,C8orf33
2029,C8orf37
2030,C8orf37-AS1
2031,C8orf76
2032,C8orf82
2033,C9orf16
2034,C9orf40
2035,C9orf64
2036,C9orf72
2037,C9orf78
2038,C9orf85
2039,CA10
2040,CA11
2041,CA13
2042,CA2
2043,CA3-AS1
2044,CA5B
2045,CAAP1
2046,CAB39
2047,CAB39L
2048,CABIN1
2049,CABYR
2050,CACNA1C
2051,CACNA1C-AS1
2052,CACNA1D
2053,CACNA2D2
2054,CACNA2D4
2055,CACNB1
2056,CACNB3
2057,CACTIN
2058,CACUL1
2059,CACYBP
2060,CAD
2061,CADM1
2062,CAGE1
2063,CAHM
2064,CALCB
2065,CALCOCO1
2066,CALCOCO2
2067,CALHM2
2068,CALHM6
2069,CALM1
2070,CALM2
2071,CALM3
2072,CALR
2073,CALU
2074,CALY
2075,CAMK1
2076,CAMK1D
2077,CAMK2D
2078,CAMK2G
2079,CAMK2N1
2080,CAMK4
2081,CAMKK1
2082,CAMKK2
2083,CAMKMT
2084,CAMLG
2085,CAMSAP1
2086,CAMTA1
2087,CAMTA1-DT
2088,CAMTA2
2089,CAND1
2090,CAND2
2091,CANT1
2092,CANX
2093,CAP1
2094,CAPG
2095,CAPN1
2096,CAPN10
2097,CAPN10-DT
2098,CAPN12
2099,CAPN15
2100,CAPN2
2101,CAPN7
2102,CAPNS1
2103,CAPRIN1
2104,CAPRIN2
2105,CAPS
2106,CAPS2
2107,CAPZA1
2108,CAPZA2
2109,CAPZB
2110,CARD11
2111,CARD16
2112,CARD17
2113,CARD19
2114,CARD8
2115,CARD8-AS1
2116,CARD9
2117,CARF
2118,CARHSP1
2119,CARM1
2120,CARMIL1
2121,CARMIL2
2122,CARNMT1
2123,CARS
2124,CARS2
2125,CASC1
2126,CASC11
2127,CASC3
2128,CASC4
2129,CASD1
2130,CASK
2131,CASP1
2132,CASP10
2133,CASP2
2134,CASP3
2135,CASP4
2136,CASP6
2137,CASP7
2138,CASP8
2139,CASP8AP2
2140,CASP9
2141,CASS4
2142,CAST
2143,CASTOR1
2144,CASTOR2
2145,CASTOR3
2146,CASZ1
2147,CAT
2148,CATSPERB
2149,CATSPERE
2150,CATSPERG
2151,CBFA2T2
2152,CBFB
2153,CBL
2154,CBLB
2155,CBLL1
2156,CBR1
2157,CBR3
2158,CBR3-AS1
2159,CBR4
2160,CBWD1
2161,CBWD2
2162,CBWD5
2163,CBX1
2164,CBX3
2165,CBX4
2166,CBX5
2167,CBX6
2168,CBX7
2169,CBY1
2170,CC2D1A
2171,CC2D1B
2172,CCAR1
2173,CCAR2
2174,CCDC102A
2175,CCDC102B
2176,CCDC107
2177,CCDC112
2178,CCDC115
2179,CCDC117
2180,CCDC12
2181,CCDC121
2182,CCDC122
2183,CCDC124
2184,CCDC125
2185,CCDC126
2186,CCDC127
2187,CCDC130
2188,CCDC134
2189,CCDC136
2190,CCDC137
2191,CCDC138
2192,CCDC14
2193,CCDC142
2194,CCDC144A
2195,CCDC146
2196,CCDC15
2197,CCDC15-DT
2198,CCDC152
2199,CCDC157
2200,CCDC159
2201,CCDC163
2202,CCDC167
2203,CCDC171
2204,CCDC173
2205,CCDC174
2206,CCDC18
2207,CCDC18-AS1
2208,CCDC184
2209,CCDC186
2210,CCDC191
2211,CCDC192
2212,CCDC200
2213,CCDC22
2214,CCDC25
2215,CCDC28A
2216,CCDC28B
2217,CCDC30
2218,CCDC32
2219,CCDC34
2220,CCDC39
2221,CCDC43
2222,CCDC47
2223,CCDC50
2224,CCDC57
2225,CCDC58
2226,CCDC59
2227,CCDC6
2228,CCDC61
2229,CCDC62
2230,CCDC65
2231,CCDC66
2232,CCDC69
2233,CCDC7
2234,CCDC71
2235,CCDC71L
2236,CCDC77
2237,CCDC82
2238,CCDC84
2239,CCDC85B
2240,CCDC85C
2241,CCDC86
2242,CCDC88A
2243,CCDC88B
2244,CCDC88C
2245,CCDC9
2246,CCDC90B
2247,CCDC91
2248,CCDC92
2249,CCDC93
2250,CCDC97
2251,CCHCR1
2252,CCL20
2253,CCL28
2254,CCL3
2255,CCL3L1
2256,CCL4
2257,CCL4L2
2258,CCL5
2259,CCM2
2260,CCNB1
2261,CCNB1IP1
2262,CCNC
2263,CCND1
2264,CCND2
2265,CCND2-AS1
2266,CCND3
2267,CCNDBP1
2268,CCNE2
2269,CCNG1
2270,CCNG2
2271,CCNH
2272,CCNI
2273,CCNI2
2274,CCNJ
2275,CCNK
2276,CCNL1
2277,CCNL2
2278,CCNQ
2279,CCNT1
2280,CCNT2
2281,CCNT2-AS1
2282,CCNY
2283,CCNYL1
2284,CCP110
2285,CCPG1
2286,CCR1
2287,CCR2
2288,CCR4
2289,CCR5
2290,CCR5AS
2291,CCR6
2292,CCR7
2293,CCR9
2294,CCRL2
2295,CCS
2296,CCSAP
2297,CCSER2
2298,CCT2
2299,CCT3
2300,CCT4
2301,CCT5
2302,CCT6A
2303,CCT6B
2304,CCT7
2305,CCT8
2306,CCZ1
2307,CCZ1B
2308,CD101
2309,CD151
2310,CD160
2311,CD164
2312,CD2
2313,CD200R1
2314,CD226
2315,CD244
2316,CD247
2317,CD27
2318,CD27-AS1
2319,CD274
2320,CD28
2321,CD2AP
2322,CD2BP2
2323,CD300A
2324,CD302
2325,CD320
2326,CD37
2327,CD38
2328,CD3D
2329,CD3E
2330,CD3EAP
2331,CD3G
2332,CD4
2333,CD40LG
2334,CD44
2335,CD44-AS1
2336,CD46
2337,CD47
2338,CD48
2339,CD5
2340,CD52
2341,CD53
2342,CD55
2343,CD58
2344,CD59
2345,CD6
2346,CD63
2347,CD69
2348,CD7
2349,CD70
2350,CD72
2351,CD74
2352,CD79B
2353,CD81
2354,CD82
2355,CD83
2356,CD84
2357,CD8A
2358,CD8B
2359,CD9
2360,CD96
2361,CD99
2362,CD99L2
2363,CDADC1
2364,CDAN1
2365,CDC123
2366,CDC14A
2367,CDC14B
2368,CDC16
2369,CDC20
2370,CDC23
2371,CDC25B
2372,CDC26
2373,CDC27
2374,CDC34
2375,CDC37
2376,CDC37L1
2377,CDC37L1-DT
2378,CDC40
2379,CDC42
2380,CDC42-AS1
2381,CDC42BPG
2382,CDC42EP3
2383,CDC42EP4
2384,CDC42SE1
2385,CDC42SE2
2386,CDC5L
2387,CDC6
2388,CDC7
2389,CDC73
2390,CDCA4
2391,CDCA8
2392,CDH13
2393,CDH23
2394,CDHR2
2395,CDIP1
2396,CDIPT
2397,CDK10
2398,CDK11A
2399,CDK11B
2400,CDK12
2401,CDK13
2402,CDK16
2403,CDK17
2404,CDK19
2405,CDK2
2406,CDK2AP2
2407,CDK4
2408,CDK5
2409,CDK5R1
2410,CDK5RAP1
2411,CDK5RAP2
2412,CDK5RAP3
2413,CDK6
2414,CDK7
2415,CDK8
2416,CDK9
2417,CDKAL1
2418,CDKL1
2419,CDKL2
2420,CDKL3
2421,CDKL5
2422,CDKN1A
2423,CDKN1B
2424,CDKN1C
2425,CDKN2A
2426,CDKN2AIP
2427,CDKN2AIPNL
2428,CDKN2B
2429,CDKN2B-AS1
2430,CDKN2C
2431,CDKN2D
2432,CDKN3
2433,CDPF1
2434,CDR2
2435,CDRT4
2436,CDS2
2437,CDV3
2438,CDYL
2439,CDYL2
2440,CEACAM1
2441,CEACAM21
2442,CEBPB
2443,CEBPD
2444,CEBPG
2445,CEBPZ
2446,CEBPZOS
2447,CELF1
2448,CELF2
2449,CEMIP2
2450,CENPB
2451,CENPBD1
2452,CENPC
2453,CENPE
2454,CENPF
2455,CENPH
2456,CENPJ
2457,CENPK
2458,CENPL
2459,CENPM
2460,CENPN
2461,CENPP
2462,CENPQ
2463,CENPS
2464,CENPT
2465,CENPU
2466,CENPV
2467,CENPW
2468,CENPX
2469,CEP104
2470,CEP112
2471,CEP120
2472,CEP126
2473,CEP128
2474,CEP131
2475,CEP135
2476,CEP152
2477,CEP162
2478,CEP164
2479,CEP170
2480,CEP19
2481,CEP192
2482,CEP250
2483,CEP290
2484,CEP295
2485,CEP350
2486,CEP41
2487,CEP44
2488,CEP57
2489,CEP57L1
2490,CEP63
2491,CEP68
2492,CEP70
2493,CEP72
2494,CEP76
2495,CEP78
2496,CEP83
2497,CEP85
2498,CEP85L
2499,CEP89
2500,CEP95
2501,CEP97
2502,CEPT1
2503,CERK
2504,CERNA1
2505,CERS2
2506,CERS4
2507,CERS5
2508,CERS6
2509,CERT1
2510,CES2
2511,CES4A
2512,CETN2
2513,CETN3
2514,CFAP20
2515,CFAP298
2516,CFAP36
2517,CFAP410
2518,CFAP43
2519,CFAP45
2520,CFAP54
2521,CFAP70
2522,CFAP97
2523,CFD
2524,CFDP1
2525,CFH
2526,CFL1
2527,CFL2
2528,CFLAR
2529,CFLAR-AS1
2530,CFP
2531,CGAS
2532,CGGBP1
2533,CGRRF1
2534,CH25H
2535,CHAC1
2536,CHAC2
2537,CHAF1A
2538,CHAF1B
2539,CHAMP1
2540,CHCHD1
2541,CHCHD10
2542,CHCHD2
2543,CHCHD3
2544,CHCHD4
2545,CHCHD5
2546,CHCHD6
2547,CHCHD7
2548,CHD1
2549,CHD1L
2550,CHD2
2551,CHD3
2552,CHD4
2553,CHD6
2554,CHD7
2555,CHD8
2556,CHD9
2557,CHEK1
2558,CHEK2
2559,CHERP
2560,CHFR
2561,CHI3L2
2562,CHIC1
2563,CHIC2
2564,CHID1
2565,CHKA
2566,CHKB
2567,CHKB-DT
2568,CHM
2569,CHML
2570,CHMP1A
2571,CHMP1B
2572,CHMP2A
2573,CHMP2B
2574,CHMP3
2575,CHMP4A
2576,CHMP4B
2577,CHMP5
2578,CHMP6
2579,CHMP7
2580,CHN1
2581,CHN2
2582,CHODL
2583,CHORDC1
2584,CHP1
2585,CHPF
2586,CHPF2
2587,CHPT1
2588,CHRAC1
2589,CHRM3
2590,CHRM3-AS2
2591,CHRNA1
2592,CHRNB1
2593,CHRNE
2594,CHROMR
2595,CHST11
2596,CHST12
2597,CHST14
2598,CHST7
2599,CHSY1
2600,CHTF18
2601,CHTF8
2602,CHTOP
2603,CHUK
2604,CHURC1
2605,CIAO1
2606,CIAO2A
2607,CIAO2B
2608,CIAO3
2609,CIAPIN1
2610,CIB1
2611,CIC
2612,CIDEB
2613,CINP
2614,CIP2A
2615,CIPC
2616,CIR1
2617,CIRBP
2618,CISD1
2619,CISD2
2620,CISD3
2621,CISH
2622,CITED2
2623,CITED4
2624,CIZ1
2625,CKAP2
2626,CKAP4
2627,CKAP5
2628,CKB
2629,CKLF
2630,CKMT2-AS1
2631,CKS1B
2632,CKS2
2633,CLASP1
2634,CLASP2
2635,CLASRP
2636,CLCC1
2637,CLCF1
2638,CLCN3
2639,CLCN5
2640,CLCN6
2641,CLCN7
2642,CLDND1
2643,CLDND2
2644,CLEC12A
2645,CLEC16A
2646,CLEC2B
2647,CLEC2D
2648,CLECL1
2649,CLHC1
2650,CLIC1
2651,CLIC3
2652,CLIC4
2653,CLIC5
2654,CLINT1
2655,CLIP1
2656,CLIP2
2657,CLIP4
2658,CLK1
2659,CLK2
2660,CLK3
2661,CLK4
2662,CLMP
2663,CLN3
2664,CLN5
2665,CLN6
2666,CLN8
2667,CLNS1A
2668,CLOCK
2669,CLP1
2670,CLPB
2671,CLPP
2672,CLPTM1
2673,CLPTM1L
2674,CLPX
2675,CLSPN
2676,CLSTN1
2677,CLSTN3
2678,CLTA
2679,CLTB
2680,CLTC
2681,CLU
2682,CLUAP1
2683,CLUH
2684,CLYBL
2685,CMAS
2686,CMC1
2687,CMC2
2688,CMC4
2689,CMIP
2690,CMPK1
2691,CMSS1
2692,CMTM1
2693,CMTM3
2694,CMTM6
2695,CMTM7
2696,CMTM8
2697,CMTR1
2698,CMTR2
2699,CNBD2
2700,CNBP
2701,CNDP2
2702,CNEP1R1
2703,CNGA4
2704,CNIH1
2705,CNIH2
2706,CNIH3
2707,CNIH4
2708,CNN2
2709,CNN3
2710,CNNM2
2711,CNNM3
2712,CNNM4
2713,CNOT1
2714,CNOT10
2715,CNOT11
2716,CNOT2
2717,CNOT3
2718,CNOT4
2719,CNOT6
2720,CNOT6L
2721,CNOT7
2722,CNOT8
2723,CNOT9
2724,CNP
2725,CNPPD1
2726,CNPY2
2727,CNPY3
2728,CNPY4
2729,CNST
2730,CNTRL
2731,CNTROB
2732,COA1
2733,COA3
2734,COA4
2735,COA5
2736,COA6
2737,COA6-AS1
2738,COA7
2739,COA8
2740,COASY
2741,COG1
2742,COG2
2743,COG3
2744,COG4
2745,COG5
2746,COG6
2747,COG7
2748,COG8
2749,COIL
2750,COL18A1
2751,COL5A1
2752,COL5A3
2753,COL6A2
2754,COL9A2
2755,COLGALT1
2756,COLQ
2757,COMMD1
2758,COMMD10
2759,COMMD2
2760,COMMD3
2761,COMMD4
2762,COMMD5
2763,COMMD6
2764,COMMD7
2765,COMMD8
2766,COMMD9
2767,COMT
2768,COMTD1
2769,COP1
2770,COPA
2771,COPB1
2772,COPB2
2773,COPE
2774,COPG1
2775,COPG2
2776,COPRS
2777,COPS2
2778,COPS3
2779,COPS4
2780,COPS5
2781,COPS6
2782,COPS7A
2783,COPS7B
2784,COPS8
2785,COPS9
2786,COPZ1
2787,COQ10A
2788,COQ10B
2789,COQ2
2790,COQ3
2791,COQ4
2792,COQ5
2793,COQ6
2794,COQ7
2795,COQ8A
2796,COQ8B
2797,COQ9
2798,CORO1A
2799,CORO1B
2800,CORO1C
2801,CORO2A
2802,CORO7
2803,COTL1
2804,COX10
2805,COX10-AS1
2806,COX11
2807,COX14
2808,COX15
2809,COX16
2810,COX17
2811,COX18
2812,COX19
2813,COX20
2814,COX4I1
2815,COX5A
2816,COX5B
2817,COX6A1
2818,COX6B1
2819,COX6C
2820,COX7A2
2821,COX7A2L
2822,COX7B
2823,COX7C
2824,COX8A
2825,CPA5
2826,CPB2-AS1
2827,CPD
2828,CPEB2
2829,CPEB3
2830,CPEB4
2831,CPLANE1
2832,CPNE1
2833,CPNE3
2834,CPNE5
2835,CPNE7
2836,CPNE8
2837,CPOX
2838,CPPED1
2839,CPQ
2840,CPSF1
2841,CPSF2
2842,CPSF3
2843,CPSF4
2844,CPSF6
2845,CPSF7
2846,CPT1A
2847,CPT1B
2848,CPT2
2849,CPTP
2850,CR381653.1
2851,CRACR2A
2852,CRADD
2853,CRAMP1
2854,CRAT
2855,CRBN
2856,CRCP
2857,CREB1
2858,CREB3
2859,CREB3L2
2860,CREB3L4
2861,CREBBP
2862,CREBL2
2863,CREBRF
2864,CREBZF
2865,CREG1
2866,CRELD1
2867,CRELD2
2868,CREM
2869,CRIM1
2870,CRIP1
2871,CRIP2
2872,CRIPT
2873,CRISPLD2
2874,CRK
2875,CRKL
2876,CRLF3
2877,CRLS1
2878,CRNKL1
2879,CROCC
2880,CROT
2881,CRTAM
2882,CRTAP
2883,CRTC1
2884,CRTC2
2885,CRTC3
2886,CRTC3-AS1
2887,CRY1
2888,CRY2
2889,CRYBG1
2890,CRYBG3
2891,CRYL1
2892,CRYZ
2893,CRYZL1
2894,CS
2895,CSAD
2896,CSDE1
2897,CSE1L
2898,CSF1
2899,CSF2
2900,CSGALNACT1
2901,CSGALNACT2
2902,CSK
2903,CSKMT
2904,CSMD1
2905,CSNK1A1
2906,CSNK1D
2907,CSNK1E
2908,CSNK1G1
2909,CSNK1G2
2910,CSNK1G3
2911,CSNK2A1
2912,CSNK2A2
2913,CSNK2B
2914,CSPP1
2915,CSRNP1
2916,CSRNP2
2917,CSRP1
2918,CST7
2919,CSTB
2920,CSTF1
2921,CSTF2
2922,CSTF2T
2923,CSTF3
2924,CTBP1
2925,CTBP1-AS
2926,CTBP1-DT
2927,CTBS
2928,CTC1
2929,CTCF
2930,CTDNEP1
2931,CTDP1
2932,CTDSP1
2933,CTDSP2
2934,CTDSPL2
2935,CTH
2936,CTIF
2937,CTLA4
2938,CTNNA1
2939,CTNNAL1
2940,CTNNB1
2941,CTNNBIP1
2942,CTNNBL1
2943,CTNND1
2944,CTNS
2945,CTPS1
2946,CTPS2
2947,CTR9
2948,CTRC
2949,CTSA
2950,CTSB
2951,CTSC
2952,CTSD
2953,CTSF
2954,CTSH
2955,CTSS
2956,CTSW
2957,CTSZ
2958,CTU1
2959,CTU2
2960,CUBN
2961,CUEDC2
2962,CUL1
2963,CUL2
2964,CUL3
2965,CUL4A
2966,CUL4B
2967,CUL5
2968,CUL7
2969,CUL9
2970,CUTA
2971,CUTC
2972,CUX1
2973,CWC15
2974,CWC22
2975,CWC25
2976,CWC27
2977,CWF19L1
2978,CWF19L2
2979,CXADR
2980,CXCL16
2981,CXCR3
2982,CXCR4
2983,CXCR6
2984,CXXC1
2985,CXXC5
2986,CXorf38
2987,CXorf40A
2988,CXorf40B
2989,CXorf56
2990,CYB561
2991,CYB561A3
2992,CYB561D1
2993,CYB561D2
2994,CYB561D2-1
2995,CYB5A
2996,CYB5B
2997,CYB5D1
2998,CYB5D2
2999,CYB5R1
3000,CYB5R3
3001,CYB5R4
3002,CYBA
3003,CYBC1
3004,CYC1
3005,CYCS
3006,CYFIP1
3007,CYFIP2
3008,CYHR1
3009,CYLD
3010,CYP20A1
3011,CYP2E1
3012,CYP2F1
3013,CYP2R1
3014,CYP2U1
3015,CYP4F22
3016,CYP4V2
3017,CYP51A1
3018,CYP51A1-AS1
3019,CYREN
3020,CYSLTR1
3021,CYSLTR2
3022,CYSTM1
3023,CYTH1
3024,CYTH2
3025,CYTH3
3026,CYTH4
3027,CYTIP
3028,CYTOR
3029,CZIB
3030,D2HGDH
3031,DAAM1
3032,DAB1
3033,DAB2IP
3034,DAD1
3035,DAG1
3036,DAGLB
3037,DALRD3
3038,DANCR
3039,DAP
3040,DAP3
3041,DAPK1
3042,DAPK2
3043,DAPK3
3044,DAPP1
3045,DARS
3046,DARS-AS1
3047,DARS2
3048,DAXX
3049,DAZAP1
3050,DAZAP2
3051,DBF4
3052,DBI
3053,DBN1
3054,DBNDD2
3055,DBNL
3056,DBP
3057,DBR1
3058,DBT
3059,DCAF1
3060,DCAF10
3061,DCAF11
3062,DCAF12
3063,DCAF13
3064,DCAF15
3065,DCAF16
3066,DCAF17
3067,DCAF4
3068,DCAF5
3069,DCAF6
3070,DCAF7
3071,DCAF8
3072,DCAKD
3073,DCBLD1
3074,DCK
3075,DCLRE1B
3076,DCLRE1C
3077,DCP1A
3078,DCP1B
3079,DCP2
3080,DCPS
3081,DCTD
3082,DCTN1
3083,DCTN2
3084,DCTN3
3085,DCTN4
3086,DCTN5
3087,DCTN6
3088,DCTPP1
3089,DCUN1D1
3090,DCUN1D2
3091,DCUN1D3
3092,DCUN1D4
3093,DCUN1D5
3094,DCXR
3095,DDA1
3096,DDAH2
3097,DDB1
3098,DDB2
3099,DDHD1
3100,DDHD2
3101,DDI2
3102,DDIAS
3103,DDIT3
3104,DDIT4
3105,DDIT4-AS1
3106,DDN-AS1
3107,DDOST
3108,DDR2
3109,DDRGK1
3110,DDT
3111,DDX1
3112,DDX10
3113,DDX11
3114,DDX17
3115,DDX18
3116,DDX19A
3117,DDX19B
3118,DDX20
3119,DDX21
3120,DDX23
3121,DDX24
3122,DDX27
3123,DDX28
