standard_gene_names,Gene,Gene_name,Ensembl_ID,Shift_to_goal_end,Goal_end_vs_random_pval,Goal_end_FDR,N_Detections,Sig,-log10_FDR
IFT46,4734,IFT46,ENSG00000118096,0.0007416201489312,0.8340371571871181,0.9638145351173532,7,0,0.01600652846678685
SLC25A29,16405,C14ORF69,ENSG00000197119,0.0007414569457372,0.6968241262115298,0.9301151308686766,9,0,0.03146329057911955
DCTN1,17241,DP-150,ENSG00000204843,0.0007414229032469,0.8124000710076185,0.9577513308021308,41,0,0.018747235889264326
TAFAZZIN,2615,BTHS,ENSG00000102125,0.0007411604937242,0.8401772964318965,0.9654255903680344,49,0,0.015281193596536746
ARF3,6775,ARF3,ENSG00000134287,0.0007411355481428,0.6224566410729658,0.9039773832870396,34,0,0.04384243505174871
PCBD2,6520,DCOH2,ENSG00000132570,0.0007411343130198,0.9860677105884706,0.9976064614095936,11,0,0.0010407466331182461
SAMSN1,9712,SASH2,ENSG00000155307,0.0007397441631294,0.1831411876661707,0.6261230922640731,251,0,0.20334027855329478
USP34,4396,USP34,ENSG00000115464,0.000739548172984,0.4139006073102613,0.816005762838247,143,0,0.08830677413827959
KIFAP3,1326,SMG-GDS,ENSG00000075945,0.000739344633093,0.6865921372111656,0.928718410788592,51,0,0.03211594497136002
ZNF280D,7451,SUHW4,ENSG00000137871,0.0007393223898751,0.8931617406006465,0.9799177489087102,35,0,0.00881037603627646
BZW1,1552,NBLA10236,ENSG00000082153,0.000738839256136,0.1702548563452798,0.6051672450641882,190,0,0.21812458638719545
IL15RA,6809,IL15RA,ENSG00000134470,0.0007387672861417,0.7309823044423982,0.9357242185537922,21,0,0.02885212990316983
CRELD2,15012,CRELD2,ENSG00000184164,0.000738415359096,0.975777052762566,0.9965742671484156,44,0,0.001490331071976014
BICRAL,4050,GLTSCR1L,ENSG00000112624,0.0007376503199338,0.8929834629071648,0.9799177489087102,108,0,0.00881037603627646
HAGH,865,GLO2,ENSG00000063854,0.0007373069254857,0.8174414116501075,0.9589663930951776,53,0,0.018196612379973207
KDM3B,5044,C5ORF7,ENSG00000120733,0.0007372832095081,0.6875743542814011,0.9288186951983192,44,0,0.032069051732277594
SLC35A3,4701,AMRS,ENSG00000117620,0.0007367824705747,0.5826023807395465,0.888949256695133,26,0,0.05112302886810172
DHRS13,11905,DHRS13,ENSG00000167536,0.0007367687565939,0.9524669818882076,0.9904730903637282,14,0,0.004157319080806544
BAG6,17152,D6S52E,ENSG00000204463,0.0007365679270342,0.8737121399649248,0.9755138579059008,38,0,0.010766556746843712
ATPAF1,5334,ATP11,ENSG00000123472,0.0007364333917697,0.6472017099755395,0.9125096383072452,36,0,0.03976253964787675
TAF11,905,PRO2134,ENSG00000064995,0.000736404210329,0.570724351499607,0.8844023718779427,70,0,0.0533501013577731
SLC25A40,1296,MCFP,ENSG00000075303,0.000735874287784,0.7765980763196869,0.9487445805233244,16,0,0.022850691892813493
ATP13A3,6678,AFURS1,ENSG00000133657,0.0007354586913778,0.4281616703529451,0.8213382691564886,37,0,0.08547794133159402
AMBRA1,3752,AMBRA1,ENSG00000110497,0.0007352225885197,0.6875779122869601,0.9288186951983192,74,0,0.032069051732277594
USP54,11634,BA137L10.4,ENSG00000166348,0.0007348842918872,0.9084755368174904,0.9842743820348422,8,0,0.006883818242548176
RAB1B,13475,RAB1B,ENSG00000174903,0.0007348196286904,0.7260914645699347,0.9357242185537922,95,0,0.02885212990316983
ULK4,12052,ULK4,ENSG00000168038,0.0007348086785625,0.6826031084500899,0.9271371722051988,37,0,0.03285600617419126
RNF40,2818,RBP95,ENSG00000103549,0.0007346333669764,0.7473061374481731,0.9419936910941472,28,0,0.025952005840003595
EPG5,9371,HEEW1,ENSG00000152223,0.0007344266543021,0.8997659161321563,0.9819301147617966,52,0,0.007919420414012184
MTCH1,7355,MTCH1,ENSG00000137409,0.0007343139038996,0.6214974924657419,0.9032011249485058,89,0,0.04421553016344258
TGFBRAP1,7085,VPS3,ENSG00000135966,0.0007341533899307,0.5967285573549586,0.8953454017310926,25,0,0.0480093924742012
NCOA6,16801,NRC,ENSG00000198646,0.0007338868670685,0.3803903704284983,0.7931815938728759,43,0,0.10062737234392972
UBE2N,13978,UBCHBEN,ENSG00000177889,0.0007338821185085,0.5773920864433291,0.8857856112248227,106,0,0.05267137870966483
STMP1,18393,PL-5283,ENSG00000243317,0.0007338024941938,0.3529817278988518,0.7760035850993754,56,0,0.1101362723174827
NXT1,6536,NXT1,ENSG00000132661,0.0007333881174675,0.620678717644539,0.9024023616939196,99,0,0.04459977675912046
TTC9C,10527,TTC9C,ENSG00000162222,0.000733345746994,0.8306694294996247,0.9625795749157718,8,0,0.01656335790433257
ARHGEF7,2671,BETA-PIX,ENSG00000102606,0.0007332752821809,0.24489826152053,0.6951086796186939,118,0,0.1579472885483834
ANKRD49,12233,FGIF,ENSG00000168876,0.0007332455028187,0.6478116748744213,0.9125521066389312,66,0,0.039742327989656136
C1D,16432,SUN-COR,ENSG00000197223,0.0007327078282833,0.9258311339937676,0.9863986508957492,50,0,0.005947530399482432
RNF130,4122,G1RZFP,ENSG00000113269,0.0007326739101574,0.6610160373040422,0.917883881610319,29,0,0.03721225645190475
PHLPP2,565,PHLPPL,ENSG00000040199,0.0007326513528823,0.5981756063781616,0.8957473350931777,15,0,0.04781447521437684
EPS8L1,6298,EPS8L1,ENSG00000131037,0.0007326424121856,0.9553898496495352,0.9905790309224792,5,0,0.004110869621325084
SPEN,931,HIAA0929,ENSG00000065526,0.0007320122391569,0.930748357358302,0.9869886110784268,102,0,0.005687858651873787
LMF2,2220,TMEM153,ENSG00000100258,0.0007319105072663,0.988405084388357,0.9978796903923188,52,0,0.000921816376320424
CDC25B,2459,CDC25B,ENSG00000101224,0.0007318162492343,0.9170953773250612,0.985680579873878,35,0,0.00626379994010703
SET,4847,MRD58,ENSG00000119335,0.000731809200211,0.23391921603866,0.6850361678247427,220,0,0.16428649847538876
NT5DC3,3899,NT5DC3,ENSG00000111696,0.0007315118397985,0.7514542137526646,0.9425145225707464,14,0,0.02571194931978518
COMMD9,3746,COMMD9,ENSG00000110442,0.0007313011634734,0.6359880789097467,0.908809324594448,31,0,0.04152722564808755
RNF214,11850,RNF214,ENSG00000167257,0.0007311954266495,0.7537334879545161,0.9433662639393234,36,0,0.025319658773978824
POLDIP2,50,PDIP38,ENSG00000004142,0.000731150137967,0.7357975864038336,0.9381149123147962,29,0,0.027743960418862547
ERLEC1,1056,CIM,ENSG00000068912,0.0007307268679141,0.711139958320194,0.9321649056305632,58,0,0.03050725151917292
XPO5,5486,XPO5,ENSG00000124571,0.0007307049300935,0.7208567875040381,0.9352063214458524,18,0,0.029092566260488364
GORASP2,4447,GRS2,ENSG00000115806,0.0007303939735303,0.9236125112451332,0.9860370877292686,61,0,0.006106749670098805
NDOR1,15921,NDOR1,ENSG00000188566,0.0007303644503865,0.8557042079840114,0.9703130960929202,14,0,0.013088107006882985
ZCCHC4,12088,HSPC052,ENSG00000168228,0.000729984914263,0.8329994090325646,0.9633170421701256,12,0,0.016230756484336525
RPP21,18324,C6ORF135,ENSG00000241370,0.0007296008545727,0.8165292457878579,0.9589663930951776,84,0,0.018196612379973207
COL6A3,10806,DYT27,ENSG00000163359,0.0007293713944298,0.5861653445222039,0.8906626463190668,7,0,0.0502867612665121
RPS27A,8380,CEP80,ENSG00000143947,0.0007290630403793,0.2328447802447555,0.6844400878670467,330,0,0.1646645616242352
COX7B,6329,COX7B,ENSG00000131174,0.0007288546565874,0.4478112336448036,0.8294569221837541,162,0,0.08120616412267195
CHMP6,13681,VPS20,ENSG00000176108,0.0007288222285834,0.7218359797396039,0.9353818409217914,22,0,0.02901106554149085
DLG2,9187,CHAPSYN-110,ENSG00000150672,0.0007286153056404,0.7520620573573361,0.94262580789573,11,0,0.025660673983055868
ADPRS,4596,ARH3,ENSG00000116863,0.0007285037636756,0.797636441520141,0.9523816723438532,25,0,0.021188970760351426
CCDC85B,13610,DIPA,ENSG00000175602,0.0007284104495364,0.4041363020520443,0.8107884497874912,136,0,0.09109244674430603
CA5B,12323,CAVB,ENSG00000169239,0.0007283498370458,0.9148084462449266,0.9852410474387626,63,0,0.00645750273549706
TAF5L,7047,PAF65B,ENSG00000135801,0.0007280762258328,0.7657532641559763,0.9455624106375492,19,0,0.024309800821080117
ACAP2,4237,CENTB2,ENSG00000114331,0.0007280066849723,0.3091793441741538,0.7474704081136908,124,0,0.1264059961103195
GOSR1,3523,GS28,ENSG00000108587,0.0007279880344867,0.5740165479136603,0.8847294864555433,60,0,0.05318949822697553
ARMH3,4950,C10ORF76,ENSG00000120029,0.0007279325615275,0.7948820852479057,0.9521981502972388,22,0,0.021272666504107012
EIF2D,8294,HCA56,ENSG00000143486,0.0007277774374659,0.9378655922415832,0.9871275324833484,41,0,0.005626734791586199
RHBDD3,2221,HS984G1A,ENSG00000100263,0.0007277422330596,0.8448897242103143,0.9665387197268516,11,0,0.01478074336653364
PHPT1,720,PHPT1,ENSG00000054148,0.0007276503300225,0.7809957926932743,0.949713691145697,54,0,0.022407301128329515
POLR2J,81,RPB11M,ENSG00000005075,0.0007276303732573,0.3425413923688261,0.770916350802848,67,0,0.11299274303282356
TWF1,9244,PTK9,ENSG00000151239,0.0007275570183992,0.6899417549112539,0.9301151308686766,40,0,0.03146329057911955
DTD1,5654,DUEB,ENSG00000125821,0.0007274630479514,0.7268288772001537,0.9357242185537922,48,0,0.02885212990316983
CCDC71,13886,CCDC71,ENSG00000177352,0.0007274622718493,0.8944374640287358,0.9801486275059872,12,0,0.008708063887609217
CCL20,4317,MIP-3-ALPHA,ENSG00000115009,0.0007273308932781,0.1996008896072251,0.6444309231854399,110,0,0.19082362801914668
GYPC,7220,GYPD,ENSG00000136732,0.0007272628801209,0.5248660511399837,0.8658497806436488,147,0,0.06255744874076201
PTGER2,5574,PTGER2,ENSG00000125384,0.0007270352557452,0.8605083365165541,0.9709820858200056,99,0,0.012788782554701603
CCDC28B,10252,CCDC28B,ENSG00000160050,0.0007267246643702,0.9158855318315164,0.9852410474387626,3,0,0.00645750273549706
FUT8,502,FUT8,ENSG00000033170,0.0007267168898513,0.4354924234602612,0.825209776408782,69,0,0.08343563550349567
NSRP1,5767,NSRP70,ENSG00000126653,0.0007263084455412,0.730756426741946,0.9357242185537922,49,0,0.02885212990316983
UBL5,16709,UBL5,ENSG00000198258,0.0007260731099364,0.3138293903123773,0.7506324600174654,214,0,0.12457265907873624
FAM118A,2272,C22ORF8,ENSG00000100376,0.0007256258657013,0.5549643925462334,0.8778038950828148,69,0,0.056602496390088713
REST,1614,DFNA27,ENSG00000084093,0.0007254147354294,0.7037522277047907,0.9303743159928872,85,0,0.03134228729135121
CCDC66,14349,CCDC66,ENSG00000180376,0.0007253953478705,0.5685364976728102,0.8830707832262796,71,0,0.05400448381481344
DENND4B,16887,KIAA0476,ENSG00000198837,0.0007251870507995,0.7688420534416706,0.9465889370632284,24,0,0.02383857550765011
ACP1,8338,ACP1,ENSG00000143727,0.0007250850850885,0.7453955411061722,0.9410353252212894,77,0,0.026394073426384244
RSAD1,7169,HEMW,ENSG00000136444,0.0007248329552444,0.6920946330932833,0.9301151308686766,37,0,0.03146329057911955
C2orf49,7089,ASW,ENSG00000135974,0.0007248166948556,0.7635151792453406,0.9451632981459696,36,0,0.02449315090144446
MRPS27,4097,MRP-S27,ENSG00000113048,0.0007248079138142,0.8878116584510592,0.9790296469008156,28,0,0.009204156725482648
PSMD14,4348,PSMD14,ENSG00000115233,0.0007247724880774,0.8133677866190695,0.9578092372299346,60,0,0.01872097888388505
ZDHHC6,422,DHHC6,ENSG00000023041,0.0007247358303645,0.6345270815890398,0.9087254932264258,58,0,0.04156728815496363
TNPO3,882,TRNSR,ENSG00000064419,0.0007242118107511,0.8467175076423401,0.9668070317560972,47,0,0.014660199553417588
THAP5,13946,THAP5,ENSG00000177683,0.0007241840163866,0.7988355808409664,0.9529575325006928,33,0,0.02092645278408505
ATG4D,6244,APG4D,ENSG00000130734,0.0007240084164282,0.7110368201162727,0.9321649056305632,17,0,0.03050725151917292
NAB1,7549,NAB1,ENSG00000138386,0.0007234733137819,0.6931322296371498,0.9301151308686766,18,0,0.03146329057911955
TIMM29,8118,TIM29,ENSG00000142444,0.0007233694195747,0.7710067991282207,0.9472789858944074,22,0,0.023522096824787564
HCFC2,3909,HCFC2,ENSG00000111727,0.0007233039328926,0.6631083966661706,0.9187466962904984,19,0,0.03680420957891711
TRMT2B,16002,TRMT2B,ENSG00000188917,0.0007231855078747,0.8085310703909739,0.956904407588844,19,0,0.019131445013380224
PGAP3,10436,AGLA546,ENSG00000161395,0.0007228374481201,0.7269860873554554,0.9357242185537922,10,0,0.02885212990316983
STK38,3963,STK38,ENSG00000112079,0.0007226994681742,0.9607260233022834,0.9914983210952364,62,0,0.0037080168491896684
CEBPD,17837,C/EBP-DELTA,ENSG00000221869,0.0007222518996075,0.1603834320679603,0.5872552656863086,111,0,0.23117308038559786
SSRP1,9044,FACT80,ENSG00000149136,0.0007221621150771,0.8122306717540027,0.9577513308021308,48,0,0.018747235889264326
FARP2,146,FRG,ENSG00000006607,0.0007221573591232,0.9799246085782678,0.9975135495137868,25,0,0.001081196454141873
ZFC3H1,6700,CCDC131,ENSG00000133858,0.0007215880797904,0.6630242320662382,0.9187466962904984,103,0,0.03680420957891711
TBC1D7,8661,TBC1D7,ENSG00000145979,0.0007215698560078,0.8220960041780374,0.96019817163503,15,0,0.017639125329541445
CYB5A,11633,CYB5,ENSG00000166347,0.0007212603914326,0.9211152073218758,0.9860370877292686,29,0,0.006106749670098805
TCEANC2,4511,C1ORF83,ENSG00000116205,0.0007210274537404,0.723125438421238,0.9357242185537922,9,0,0.02885212990316983
F8,15184,DXS1253E,ENSG00000185010,0.000720785309871,0.771981603251902,0.9474558485502472,18,0,0.023441019014518043
CHRAC1,2906,CHRAC-1,ENSG00000104472,0.0007203321565281,0.6762032233046527,0.9243472082062958,55,0,0.03416486613472582
RPA2,4714,RP-A P32,ENSG00000117748,0.0007203061665807,0.839701554673485,0.9652211450445862,49,0,0.015373172594587255
PSD4,5612,PSD4,ENSG00000125637,0.0007202691797699,0.9367558709304876,0.9871275324833484,56,0,0.005626734791586199
TMEM63A,16144,KIAA0792,ENSG00000196187,0.000720077843377,0.8653188381300784,0.973928988957521,33,0,0.011472707216011445
LYN,18639,JTK8,ENSG00000254087,0.0007199520866076,0.8830241223797808,0.977754972588438,6,0,0.009769966669896725
SNW1,2337,NCOA-62,ENSG00000100603,0.0007199083649834,0.7287708196666773,0.9357242185537922,86,0,0.02885212990316983
GYS1,2945,GYS,ENSG00000104812,0.0007198189987855,0.751619360535757,0.9425152575519132,17,0,0.025711610653236332
C1orf216,8160,C1ORF216,ENSG00000142686,0.0007197890016767,0.9668713825163804,0.993100753403894,9,0,0.003006688636905099
ARHGAP30,15523,ARHGAP30,ENSG00000186517,0.0007195173038376,0.5401341866523588,0.8705859068351883,90,0,0.06018836754072757
ARIH1,11603,HHARI,ENSG00000166233,0.000719513566721,0.3240215971446966,0.7560266971552979,210,0,0.12146286822562923
SMPD2,7008,ISC1,ENSG00000135587,0.0007194217294454,0.9855247569507896,0.9976064614095936,20,0,0.0010407466331182461
ZCCHC7,8909,AIR1,ENSG00000147905,0.0007194156944751,0.5717471604360649,0.8844356356995408,100,0,0.053333767138238154
DDX3Y,991,DDX3Y,ENSG00000067048,0.0007191335409879,0.424167745233171,0.8186976353093964,200,0,0.08687646400590172
CTSS,10748,CTSS,ENSG00000163131,0.0007190139964222,0.928935827951044,0.9865455857389818,40,0,0.005882842314996014
TMED8,2328,TMED8,ENSG00000100580,0.0007186620717956,0.9964539147968484,0.9990509814504074,21,0,0.00041234921380105147
BRPF3,2043,BRPF3,ENSG00000096070,0.0007184971781337,0.7456561924725815,0.9411409455193336,17,0,0.026345331644460002
KRBA2,15107,KRBA2,ENSG00000184619,0.0007180993755658,0.8656244858926635,0.973928988957521,6,0,0.011472707216011445
TXLNA,1625,IL14,ENSG00000084652,0.0007175400853157,0.9611725914522764,0.9914983210952364,20,0,0.0037080168491896684
VAV1,8073,VAV1,ENSG00000141968,0.000717247194714,0.7047546230263456,0.9306016160771275,45,0,0.03123619760893087
PDXDC1,14274,PDXDC1,ENSG00000179889,0.000717101596206,0.6736069539753315,0.9228146277892116,83,0,0.0348855299747553
SMS,2620,MRSR,ENSG00000102172,0.0007165541561941,0.8056379359925689,0.9561254552621636,48,0,0.019485119278908898
CIC,1460,CIC,ENSG00000079432,0.0007164611628181,0.6112461815685779,0.8999528307496399,19,0,0.04578025265177175
C1GALT1,3275,C1GALT1,ENSG00000106392,0.0007162389446453,0.7237619765625982,0.9357242185537922,83,0,0.02885212990316983
PMS1,902,PMSL1,ENSG00000064933,0.0007161927573821,0.573270103513585,0.8845794837822614,51,0,0.053263137522914214
TBCA,12835,TBCA,ENSG00000171530,0.0007161212568523,0.2829925601594636,0.7320909455840174,119,0,0.13543496441718167
HLA-F,17211,HLA-F,ENSG00000204642,0.0007159186826719,0.6879415909293622,0.929048738988415,143,0,0.03196150180992369
LRRC40,976,LRRC40,ENSG00000066557,0.0007156832143664,0.7488986054397686,0.9425094494887184,24,0,0.025714286915023934
ANKRA2,11147,ANKRA,ENSG00000164331,0.0007156363377968,0.8724925944015799,0.9755138579059008,24,0,0.010766556746843712
ORC3,6952,ORC3,ENSG00000135336,0.0007156172106342,0.8110502136725047,0.9572966809084396,31,0,0.01895344684849904
PARG,17979,PARG99,ENSG00000227345,0.0007150053526415,0.4473380764048075,0.8294569221837541,33,0,0.08120616412267195
TANGO6,2734,TMCO7,ENSG00000103047,0.0007145226001739,0.7443823859207772,0.9407262909523676,20,0,0.026536718358414715
KCTD17,2273,KCTD17,ENSG00000100379,0.000714392401278,0.7145824053241709,0.933081676657731,16,0,0.030080338923155696
GNPTG,1879,LP2537,ENSG00000090581,0.0007142766338327,0.9240099310117432,0.9860370877292686,46,0,0.006106749670098805
ATG12,8629,FBR93,ENSG00000145782,0.000714182970114,0.901828985246076,0.9821762681097816,64,0,0.0078105637428828745
NOC2L,16009,NOC2L,ENSG00000188976,0.0007141230420933,0.7071128401888744,0.9316782034837072,36,0,0.030734064667211767
LMAN2,12318,VIP36,ENSG00000169223,0.0007137213559711,0.8282241119981932,0.961748256047086,102,0,0.016938592533300715
EMC10,10462,HSS1,ENSG00000161671,0.0007136620399428,0.9625473316581264,0.9918912034065084,41,0,0.0035359612645990634
CD274,4975,B7-H,ENSG00000120217,0.0007132453223069,0.9042879857599568,0.982938267499634,6,0,0.007473756762102744
ZNF624,16515,ZNF624,ENSG00000197566,0.0007128367821375,0.7667991341583471,0.9456063070238891,6,0,0.024289639787124426
ALG11,18626,ALG11,ENSG00000253710,0.0007127182824271,0.8938582117690078,0.9799177489087102,14,0,0.00881037603627646
MFSD5,14683,MFSD5,ENSG00000182544,0.0007127059454267,0.7486810989588699,0.9425094494887184,22,0,0.025714286915023934
ZNF100,16379,ZNF100,ENSG00000197020,0.000712603104837,0.6561191023015127,0.9158353803360002,33,0,0.038182582922439104
APOOL,9683,CXORF33,ENSG00000155008,0.000712032119433,0.5625740826263474,0.8811834687821376,12,0,0.05493365891577767
SUMO2,15931,SMT3H2,ENSG00000188612,0.0007119580333781,0.30011734921683,0.7436505146600622,213,0,0.1286311171613097
RPLP2,13931,D11S2243E,ENSG00000177600,0.0007115038958462,0.8416329289261065,0.9656668679608528,330,0,0.015172668986789322
FKBP4,54,HSP56,ENSG00000004478,0.0007114460070927,0.526183984390371,0.8659485760787831,96,0,0.06250789757656783
LYSMD2,7825,LYSMD2,ENSG00000140280,0.0007114388932616,0.6084937849891577,0.8997958013570206,59,0,0.04585603767826671
MGAT1,6361,GNTI,ENSG00000131446,0.0007113283943562,0.7498148363508387,0.9425094494887184,84,0,0.025714286915023934
ARHGDIA,8016,GDIA1,ENSG00000141522,0.0007111960498804,0.5164388251272691,0.8632044554327503,178,0,0.06388632670690635
MRPL17,10018,BL17M,ENSG00000158042,0.0007110081613063,0.9974879404929916,0.9990565473253892,20,0,0.00040992969557517906
SCO1,6603,MC4DN4,ENSG00000133028,0.0007109989722569,0.7625554393793833,0.944888647295332,15,0,0.024619368966518503
ASCC1,7530,ASC1P50,ENSG00000138303,0.0007106438279151,0.7118922029130068,0.9325084619800726,32,0,0.030347218527771027
LST1,17160,D6S49E,ENSG00000204482,0.0007106388608614,0.5119408561596988,0.8599733067854046,6,0,0.06551502886773194
MGST3,8227,GST-3,ENSG00000143198,0.000710342461482,0.7526835807999803,0.9428030855552026,78,0,0.025579004809778642
ZNF148,10972,PHZ-52,ENSG00000163848,0.0007103051651607,0.742095877895075,0.9403259691934496,77,0,0.02672156971761638
MAP3K2,12482,MEKK2,ENSG00000169967,0.0007098210536367,0.6300918963192955,0.9070612751215874,123,0,0.04236337385686666
DAPP1,1099,DAPP1,ENSG00000070190,0.0007095073278133,0.9749845918958588,0.9964809744489652,13,0,0.001530988755473302
SMARCD2,3530,PRO2451,ENSG00000108604,0.0007094558208219,0.839265852081817,0.9650332292020892,31,0,0.015457732241031079
RCE1,13281,RCE1,ENSG00000173653,0.0007094455882906,0.6865956777112883,0.928718410788592,40,0,0.03211594497136002
PIM1,7320,PIM1,ENSG00000137193,0.000709374697463,0.9459568301511116,0.988907078205671,103,0,0.004844514589319426
ZFP36L1,15320,ZFP36L1,ENSG00000185650,0.0007091639263014,0.1304188208600561,0.5377555241778794,248,0,0.2694151195594726
MARCHF2,2098,HSPC240,ENSG00000099785,0.0007089902247701,0.7685749239287554,0.9465889370632284,35,0,0.02383857550765011
THOP1,12947,MEPD_HUMAN,ENSG00000172009,0.000708457827568,0.901586069048104,0.9820908993351778,10,0,0.00784831338139958
PYCR2,8356,P5CR2,ENSG00000143811,0.0007084133103489,0.677688991904259,0.9248328537022704,56,0,0.03393675080052264
PCK2,2383,PCK2,ENSG00000100889,0.0007083735295704,0.6930791293819489,0.9301151308686766,14,0,0.03146329057911955
ARFGAP3,18357,ARFGAP3,ENSG00000242247,0.0007082653247703,0.6064571715355128,0.8987784413661487,59,0,0.04634735337352384
SLC16A1,9721,HHF7,ENSG00000155380,0.0007081877353579,0.7729162589676146,0.9479042284921688,43,0,0.02323553939028842
LGALS1,2170,GAL1,ENSG00000100097,0.0007081607640799,0.2861747248598207,0.7356703405569721,118,0,0.1333167527139167
NEK4,4305,PP12301,ENSG00000114904,0.0007080386082331,0.7304882403834367,0.9357242185537922,9,0,0.02885212990316983
LARP7,13444,PIP7S,ENSG00000174720,0.0007080063223838,0.7661877715942033,0.9455624106375492,46,0,0.024309800821080117
UQCR10,14997,QCR9,ENSG00000184076,0.0007078926876294,0.8905889570062854,0.9794616778140466,139,0,0.009012551440022849
STOML2,11378,SLP-2,ENSG00000165283,0.0007078647613525,0.8293104972828512,0.9621159745394484,40,0,0.016772574462448783
DPP9,8079,DPP9,ENSG00000142002,0.0007074516680505,0.7271034161200916,0.9357242185537922,36,0,0.02885212990316983
BRIP1,7181,BRIP1,ENSG00000136492,0.0007074382156133,0.8837439806205755,0.977754972588438,4,0,0.009769966669896725
SNX2,17325,TRG-9,ENSG00000205302,0.000707315987554,0.9494045432959404,0.9897250854844182,58,0,0.004485422005992814
MRPL51,3879,CDA09,ENSG00000111639,0.0007069876560798,0.86728710850974,0.9745334791483556,65,0,0.011203236526209609
DHX36,13490,DDX36,ENSG00000174953,0.0007067646502571,0.4267553647306842,0.8211585496491454,136,0,0.08557298101720846
MUL1,1868,RNF218,ENSG00000090432,0.0007063367714484,0.609671926862535,0.8998191144895448,12,0,0.04584478553235202
WDR48,4282,WDR48,ENSG00000114742,0.0007062098559211,0.6113924966775881,0.8999528307496399,51,0,0.04578025265177175
SLF1,6647,ANKRD32,ENSG00000133302,0.000706147916358,0.90154839213791,0.9820908993351778,58,0,0.00784831338139958
ITGA4,4347,ITGA4,ENSG00000115232,0.0007059183267373,0.4811368205522239,0.8450685526957724,126,0,0.07310805927528599
PHF1,4035,TDRD19C,ENSG00000112511,0.0007058574834413,0.4749306485443436,0.8407042282391085,114,0,0.07535676833602466
HSP90B1,11703,HEL-S-125M,ENSG00000166598,0.0007056103763627,0.1187234848281186,0.512568132462044,204,0,0.29024839839778777
PABPC1,1124,PABPC2,ENSG00000070756,0.0007055040605631,0.0737324168356897,0.4151993866701711,309,0,0.3817432966961039
ABHD6,10919,ABHD6,ENSG00000163686,0.0007046620051066,0.9862105102806876,0.9976064614095936,15,0,0.0010407466331182461
CENPL,4998,CENPL,ENSG00000120334,0.0007046581460879,0.7922160824956271,0.9513570502869236,13,0,0.021656459017052303
ZSWIM8,17692,KIAA0913,ENSG00000214655,0.0007046108444531,0.877173252895195,0.9761566815086008,15,0,0.010480468754073212
PJA1,14464,RNF70,ENSG00000181191,0.0007044730914963,0.838061110038396,0.9645865698331538,18,0,0.015658789156782652
KYAT1,12724,CCBL1,ENSG00000171097,0.0007043480873107,0.8589681223824931,0.9706669464917737,10,0,0.01292975887967693
S100PBP,4537,S100PBP,ENSG00000116497,0.0007040359079837,0.6193008787507681,0.9023558352512416,60,0,0.044622168874979884
MPLKIP,12114,ORF20,ENSG00000168303,0.0007038378053241,0.8577985458747337,0.9706669464917737,45,0,0.01292975887967693
CDC123,9272,D123,ENSG00000151465,0.0007038077170198,0.7214939752146329,0.9352716343124052,55,0,0.029062237095190905
TXLNG,1697,TXLNGX,ENSG00000086712,0.0007038013293192,0.8015436643875999,0.9540309298777028,52,0,0.020437545151811735
SRA1,17568,SRA1,ENSG00000213523,0.0007036646129563,0.8409424372406357,0.965427477033922,64,0,0.015280344885054782
PPOX,8232,PPO,ENSG00000143224,0.0007036585699428,0.7895693923505055,0.950540014449584,22,0,0.02202959611693092
RNF10,420,RIE2,ENSG00000022840,0.0007033549970196,0.825671750485473,0.9612500346374392,93,0,0.017163631541255397
PYM1,12593,WIBG,ENSG00000170473,0.0007030127400701,0.9525877704682344,0.9904730903637282,22,0,0.004157319080806544
DTWD1,2847,MDS009,ENSG00000104047,0.0007029459590003,0.7983555683443065,0.952868047922795,21,0,0.020967235800982517
EXOG,9903,ENDOGL1,ENSG00000157036,0.0007028964658578,0.6381070059872981,0.9096874006266642,18,0,0.04110782032298457
AP4S1,2304,AP4S1,ENSG00000100478,0.0007028450568517,0.8700460396378583,0.9749241680116184,15,0,0.01102916347571288
SLC12A2,889,BSC2,ENSG00000064651,0.0007028257393318,0.5531201855562055,0.876743344468363,46,0,0.057127522249009126
ELMOD2,14209,9830169G11RIK,ENSG00000179387,0.0007025155549248,0.7838281517080835,0.9498927465868432,24,0,0.022325428600704633
NRDC,1426,NRDC,ENSG00000078618,0.0007018629306306,0.3073472601944662,0.7458548555349566,96,0,0.1273456786576859
RPL15,13449,RPYL10,ENSG00000174748,0.0007018144734157,0.1682870881484219,0.6025789930600012,322,0,0.21998601265128845
SLC40A1,7564,IREG1,ENSG00000138449,0.0007016658782958,0.9557170320229,0.9905790309224792,1,0,0.004110869621325084
TGFB3,4898,LDS5,ENSG00000119699,0.000701431185007,0.8245363120861271,0.9603486670721676,4,0,0.017571062070976747
SMAP1,4008,SMAP1,ENSG00000112305,0.0007010826286468,0.4779845289254228,0.842338819115592,131,0,0.0745131844215847
MBP,16626,MBP,ENSG00000197971,0.0007001382208639,0.3899208031049497,0.8003875199809187,155,0,0.09669969170708613
SRPRB,8519,SRPRB,ENSG00000144867,0.0007001226529096,0.9065005378719604,0.9838451491730136,39,0,0.007073251316447765
EHMT1,14457,EHMT1,ENSG00000181090,0.0007000250851406,0.4451010343940258,0.8293993432056158,85,0,0.08123631288602277
NARF,8027,NARF,ENSG00000141562,0.0006999250831483,0.4870808522234231,0.8465203321289099,79,0,0.0723626063378612
