,Gene,Gene_name,Ensembl_ID,Shift_to_goal_end,Goal_end_vs_random_pval,Goal_end_FDR,N_Detections,Sig
8246,15249,ZNF908,ENSG00000185278,0.002842674652735392,0.0886183615001054,0.28453431718806454,6,0
8010,14599,TDRD2,ENSG00000182134,0.002842321991920471,0.21390866800240083,0.47207477577342505,2,0
4518,7465,C1ORF29,ENSG00000137959,0.0028418811659018197,0.11391525522235896,0.3296280476783209,12,0
2227,3514,SLC25A11,ENSG00000108528,0.0028403199144772123,0.07648792820959044,0.26054123898810544,14,0
7294,12889,C12ORF32,ENSG00000171792,0.0028362255543470383,0.0993242547861839,0.30462281844594485,8,0
3661,5924,RDC8,ENSG00000128271,0.002833545207977295,0.08033162699951799,0.2682183768150573,8,0
3005,4774,LOT1,ENSG00000118495,0.0028319652192294598,0.030458062853941002,0.14556895248682736,8,0
6169,10547,ZYG11B,ENSG00000162378,0.002827430764834086,0.14944351716006357,0.38860163899707173,6,0
5519,9279,EPS8,ENSG00000151491,0.0028263858209053674,0.017469921398516098,0.09919496724676227,12,0
3668,5943,APOBEC3F,ENSG00000128394,0.002825458999723196,0.03085258444024428,0.14701608125737808,8,0
4617,7622,CCNG2,ENSG00000138764,0.0028245318681001663,0.025180079667231157,0.12811198205296023,8,0
6815,11859,TBC1D16,ENSG00000167291,0.0028222203254699707,0.24953048014386459,0.5111813159487435,4,0
2180,3446,TENT6,ENSG00000107951,0.002821537355581919,0.7948519900130744,0.9165723391252817,6,0
2918,4631,BXDC5,ENSG00000117133,0.002821458334272558,0.06990655840065758,0.2472941989517693,22,0
2837,4501,MORN1,ENSG00000116151,0.00282132625579834,0.21218494416466882,0.4712018761787774,2,0
3113,4943,C10ORF88,ENSG00000119965,0.002819973975419998,0.21312796529194822,0.4714149368978995,4,0
5168,8598,NET20,ENSG00000145569,0.0028175674378871918,0.32714576190995925,0.5929940898258564,2,0
748,1154,ATP6IP1,ENSG00000071553,0.0028175020759755916,0.02839701843477972,0.13928370942600998,22,0
2647,4207,NPHP3,ENSG00000113971,0.0028163425624370573,0.0391054792775283,0.17188492840134642,10,0
7403,13132,ZNF621,ENSG00000172888,0.002814996987581253,0.06546876914356711,0.23783441030772248,8,0
2388,3772,EXPH5,ENSG00000110723,0.0028144828975200653,0.24062831599078505,0.5012742388577532,4,0
5174,8609,SSBP2,ENSG00000145687,0.002813626080751419,0.048263467146943725,0.1956583052634953,20,0
7976,14498,ZNF678,ENSG00000181450,0.002811772127946218,0.10510265004485288,0.3149488494894651,6,0
3926,6427,C19ORF40,ENSG00000131944,0.0028073750436306,0.3371817266070344,0.6019939626909103,4,0
8086,14804,BA487F23.2,ENSG00000183137,0.0028069019317626953,0.058140989288703135,0.22045889313886805,6,0
731,1129,EIF2B3,ENSG00000070785,0.0028063851807798657,0.07729433988838175,0.2621988702709458,14,0
7556,13464,AFI1A,ENSG00000174839,0.0028057582676410675,0.22108012932444698,0.4794556886747592,8,0
2728,4335,GPDM,ENSG00000115159,0.0028046804945915937,0.01796604359197874,0.10120765974251175,16,0
8236,15221,DDX51,ENSG00000185163,0.0028041228652000427,0.2655581947944755,0.5296988147416575,2,0
976,1513,MAGI-3,ENSG00000081026,0.0028018690645694733,0.11926166552966355,0.3388948509850014,4,0
5884,9969,TMEM164,ENSG00000157600,0.002796810120344162,0.04933745809875561,0.1987553402084767,8,0
8463,15940,PTAR1,ENSG00000188647,0.002796561922878027,0.06395487740407926,0.23463948917116606,24,0
9559,19453,PRAGMIN,ENSG00000275342,0.002795327454805374,0.5562363979688307,0.7808422193968286,4,0
4968,8244,MRP-L24,ENSG00000143314,0.002793507960935434,0.017104903881853754,0.09755679461916114,12,0
2157,3417,PP2BBETA,ENSG00000107758,0.002792792394757271,0.029252399123061424,0.14192284054861687,12,0
7116,12481,TMEM42,ENSG00000169964,0.0027891978000601134,0.008226530691054924,0.05743904287124626,12,0
4198,6902,HEL46,ENSG00000135052,0.0027860067784786224,0.16379481096589177,0.40984931101952,4,0
5652,9535,GTF2E1,ENSG00000153767,0.0027858614921569824,0.2891386698897176,0.5557380471036426,2,0
1166,1804,SLC8B1,ENSG00000089060,0.002784202496210734,0.048908771529464184,0.19739325611643319,6,0
7646,13648,DHHC21,ENSG00000175893,0.0027829453349113463,0.035800147345123504,0.1624097774317396,10,0
8340,15477,PRELID2,ENSG00000186314,0.002782262861728668,0.09812794146993298,0.30233844446487523,4,0
9055,17219,LOBE,ENSG00000204673,0.002781592309474945,0.4260470039453116,0.6798443515253486,2,0
9590,19589,HF.18,ENSG00000278129,0.002781415358185768,0.14776682894864634,0.38601625296663494,4,0
3436,5528,AIMP3,ENSG00000124802,0.002781312167644501,0.06856763458886035,0.2452925499280064,10,0
4927,8165,SAK,ENSG00000142731,0.0027802176773548126,0.10218029278967256,0.30891764345454564,4,0
7745,13920,EIEE3,ENSG00000177542,0.002779107540845871,0.07102433262714887,0.24898650475489006,6,0
7120,12485,ZFP105,ENSG00000169981,0.0027778223156929016,0.2183102072473303,0.4767819561413419,2,0
6111,10413,LRWD1,ENSG00000161036,0.0027776435017585754,0.29593338855184614,0.5625877344765419,2,0
3375,5417,BIG2,ENSG00000124198,0.002777555026113987,0.06995010619268018,0.2472941989517693,16,0
4693,7745,LMBR1L,ENSG00000139636,0.002777191810309887,0.026997640766804894,0.13451259772725174,32,0
8259,15277,AAMB,ENSG00000185432,0.002776262660821279,0.07927886285356171,0.2662630979744722,6,0
428,670,HEL-S-111,ENSG00000049860,0.002774469554424286,0.3987308872523112,0.6573314401881042,10,0
8935,16927,MAP3K3,ENSG00000198909,0.0027736822764078775,0.03320575985219206,0.15455324303513002,12,0
1373,2130,C22ORF14,ENSG00000099958,0.002773590385913849,0.44457736139844073,0.6955039974716907,2,0
8249,15259,CDK10,ENSG00000185324,0.0027733913489750455,0.07359704151114731,0.2542058732655145,14,0
4061,6658,PDZK3,ENSG00000133401,0.0027727633714675903,0.47989680885356256,0.7235320968855218,4,0
4301,7096,USP44,ENSG00000136014,0.0027725075682004294,0.2522827429323622,0.5136126479079893,6,0
1442,2239,DJ526I14.2,ENSG00000100304,0.002772212028503418,0.22324154380706784,0.48166865437260103,2,0
6406,11012,PIGX,ENSG00000163964,0.0027705520391464234,0.23874032039732973,0.49874580076922065,10,0
6133,10450,ALDH16A1,ENSG00000161618,0.0027691129595041274,0.03036456204105228,0.1453387897395514,10,0
5432,9121,C20ORF21,ENSG00000149658,0.0027679800987243652,0.19217959631244108,0.4479770761610864,4,0
6237,10678,CCDC128,ENSG00000162869,0.0027667446569962935,0.016645428279044423,0.09544569966087726,22,0
1057,1640,CGI-137,ENSG00000085231,0.0027644907434781394,0.04009037074871408,0.17459646970997944,12,0
3816,6240,UBC-RS2,ENSG00000130725,0.002760586142539978,0.026883260571382826,0.13415123697686418,10,0
7351,13016,ALG14,ENSG00000172339,0.0027587960163752237,0.34216970693190807,0.6067313114248991,6,0
6827,11880,ZNF646,ENSG00000167395,0.0027583464980125427,0.0711668894981024,0.24930448430373503,10,0
3402,5465,ZNF13,ENSG00000124459,0.002757849171757698,0.16308048864474045,0.4091265272131031,4,0
8268,15307,SP1,ENSG00000185591,0.0027560070157051086,0.09752708053207154,0.30166231961417017,8,0
405,635,HDAC9FL,ENSG00000048052,0.002753099799156189,0.07953567405253252,0.26657896189932123,20,0
8863,16804,PS1TP5TP1,ENSG00000198663,0.0027480386197566986,0.007245404588835513,0.05149431672301721,20,0
2591,4122,G1RZFP,ENSG00000113269,0.002747499197721481,0.022831164546846985,0.12069515023775734,10,0
5105,8467,NLI-IF,ENSG00000144579,0.002745472826063633,0.015585966791531026,0.09133129595817328,16,0
1540,2372,C14ORF18,ENSG00000100814,0.0027454689145088194,0.1247943067026664,0.3483373158934224,10,0
7886,14233,CIITAIV,ENSG00000179583,0.0027453452348709106,0.41869526039903493,0.6732037953904032,2,0
5602,9434,RASGRP3,ENSG00000152689,0.002743797642844064,0.03092899897519607,0.14708865190182263,14,0
5881,9965,ETS2,ENSG00000157557,0.0027436167001724243,0.16143324427134054,0.4072250988754488,4,0
8782,16646,HZF9,ENSG00000198039,0.0027432317535082498,0.054237885267753624,0.21123638475824294,6,0
4971,8248,RBP6,ENSG00000143320,0.002742752432823181,0.22551177111882859,0.48382891367216774,2,0
6965,12127,GIP90,ENSG00000168386,0.002741408348083496,0.0805553311940542,0.26852219517010417,10,0
4521,7472,BCKDH-E2,ENSG00000137992,0.002741187810897827,0.24596915305237366,0.5072355513085192,2,0
3974,6493,FIGNL1,ENSG00000132436,0.002740420401096344,0.390199367796643,0.6505063326543467,2,0
7053,12321,CGI-106,ENSG00000169230,0.00273934006690979,0.11571246804794919,0.33304519079370914,16,0
3615,5833,DYRK2,ENSG00000127334,0.0027384782830874124,0.06907172419905333,0.24599766662892478,6,0
7677,13735,WBSCR18,ENSG00000176410,0.00273839570581913,0.0962805495412142,0.2991385345358048,8,0
3498,5637,SYMPK,ENSG00000125755,0.002737185607353846,0.04949909864447705,0.19922167858714943,12,0
3457,5574,PTGER2,ENSG00000125384,0.0027365569363940845,0.04208547705208778,0.1789097910401751,22,0
4663,7697,MKP3,ENSG00000139318,0.0027344543486833572,0.036461671632442454,0.16490548279574885,16,0
4988,8272,RFX5,ENSG00000143390,0.002733771024005754,0.046837953703659625,0.19165692034654933,14,0
3571,5769,AHDC1,ENSG00000126705,0.002731550484895706,0.11920757717696634,0.33885368285707546,10,0
549,857,EPN1,ENSG00000063245,0.0027294931933283806,0.10734764129728806,0.3176898873128022,4,0
5353,8966,RBB,ENSG00000148411,0.0027291476726531982,0.09198628707661984,0.29064913114654317,6,0
7148,12541,P3H5,ENSG00000170275,0.0027284768099586167,0.03520060766047772,0.16080239584947922,12,0
3488,5624,APG4-C,ENSG00000125703,0.002727379401524862,0.013730803512036382,0.08333648333567681,12,0
6221,10647,PMP1,ENSG00000162735,0.0027271434664726257,0.13554597700384222,0.36651193361780116,8,0
9185,17611,DNL1,ENSG00000213918,0.0027265213429927826,0.16116899112235805,0.4066651846320113,4,0
9234,17780,TMEM167B,ENSG00000215717,0.002723347395658493,0.010587443553563704,0.06899206967879731,34,0
1254,1937,TMEM101,ENSG00000091947,0.0027205760457686017,0.01903981286872665,0.1058305436680205,14,0
2169,3435,CPEB3,ENSG00000107864,0.0027197077870368958,0.09647309454029829,0.29946936412959635,8,0
7892,14264,MROH1,ENSG00000179832,0.0027141481017072997,0.026692805747613964,0.13360211452183446,12,0
6460,11114,C5ORF63,ENSG00000164241,0.0027122274041175842,0.16845666865174735,0.4168209514926491,4,0
3747,6093,ASH2L2,ENSG00000129691,0.002711307257413864,0.13557121109535897,0.36651193361780116,4,0
1338,2075,MACROH2A2,ENSG00000099284,0.0027089938521385193,0.2329341476261656,0.4913131723113048,2,0
8071,14757,SCKL6,ENSG00000182923,0.0027083135209977627,0.012205122196905716,0.0769098656916418,24,0
6638,11489,METTL17,ENSG00000165792,0.0027059709223417137,0.01186898425447208,0.07515616382840916,26,0
2465,3903,SDS3,ENSG00000111707,0.002705958982308706,0.09429279381587424,0.29534837307278394,6,0
3887,6360,KIF3A,ENSG00000131437,0.0027046206999908795,0.0694835430668647,0.24673329029947227,22,0
1934,3033,AKT2,ENSG00000105221,0.002703484147787094,0.049887126822790756,0.20003148000159443,16,0
7524,13377,PT17,ENSG00000174255,0.002702755055257252,0.02904919716847912,0.14122198178569018,14,0
6529,11276,PSSALRE,ENSG00000164885,0.0026970021426677704,0.3302630919066478,0.5956132580221917,2,0
8055,14701,PLC-BETA-1,ENSG00000182621,0.002696538487306008,0.06456594818738379,0.23616057731832732,26,0
8251,15264,PDJ,ENSG00000185345,0.002695828676223755,0.25862376016518573,0.5204892900342668,4,0
90,148,C7ORF24,ENSG00000006625,0.0026955968803829616,0.012450649376905244,0.07784489233310847,18,0
8484,16003,PTPLAD2,ENSG00000188921,0.0026955673737185343,0.014866438862184663,0.08818980635334221,28,0
2753,4373,DOK1,ENSG00000115325,0.0026953555643558502,0.11820499931604234,0.3375881417947915,14,0
2181,3448,SH3MD1,ENSG00000107957,0.0026949401944875717,0.04704286801849589,0.19233172570827228,8,0
8572,16222,HIOMTY,ENSG00000196433,0.002694578841328621,0.04228844698205675,0.17921802828534936,8,0
81,132,TISP78,ENSG00000006282,0.002692177891731262,0.04104184068344391,0.1768182526935469,8,0
2351,3716,TMEM109,ENSG00000110108,0.0026882096297211116,0.011743577495258662,0.07468666745661857,36,0
2069,3279,CLDN15,ENSG00000106404,0.00268792857726415,0.2157914910163531,0.47397235669558047,6,0
2518,3977,C6ORF64,ENSG00000112167,0.0026853332916895547,0.10357741057093381,0.3113474148327914,6,0
5762,9736,C9ORF85,ENSG00000155621,0.002684654047091802,0.25721998210547525,0.518939300185014,12,0
6382,10977,FAME4,ENSG00000163872,0.002683867182996538,0.06904325819442737,0.24598739192205027,18,0
7498,13330,SWSAP1,ENSG00000173928,0.0026833172887563705,0.06890939603819012,0.24585638732017656,8,0
5322,8912,CBWD5,ENSG00000147996,0.002681742608547211,0.09976560589700312,0.30542695520712576,10,0
6675,11584,POLL,ENSG00000166169,0.0026807325581709542,0.05454827193158707,0.21208154391820627,6,0
4149,6809,IL15RA,ENSG00000134470,0.0026805326342582703,0.4050394399131537,0.663412986385107,2,0
8517,16097,C8ORF76,ENSG00000189376,0.002680255721012751,0.018124756747220104,0.10184709579978705,18,0
8253,15267,HGS,ENSG00000185359,0.0026799412444233894,0.07519615805189277,0.2579111545998887,8,0
5909,10018,BL17M,ENSG00000158042,0.0026794858276844025,0.1489420695623104,0.38824259715673,20,0
6526,11264,UNC84A,ENSG00000164828,0.00267703707019488,0.021464058642805345,0.1147740337191877,12,0
990,1537,DELE1(L),ENSG00000081791,0.002676339199145635,0.038840859541006405,0.1713656834037046,24,0
5248,8763,TRIM4,ENSG00000146833,0.002676280215382576,0.11673094162818633,0.33487014758252975,8,0
1850,2904,GC79,ENSG00000104447,0.0026752338227298525,0.01253419391323069,0.07826546017508203,36,0
329,514,TRG18,ENSG00000034693,0.0026749908924102784,0.15210560035494097,0.39304858682308097,10,0
4213,6927,DC32,ENSG00000135211,0.0026724934577941895,0.1429276703304723,0.37841202585292444,4,0
3427,5515,SOX4,ENSG00000124766,0.002670448273420334,0.17655938174053398,0.42668887027317787,4,0
6156,10521,CYBASC3,ENSG00000162144,0.0026698283851146697,0.39544870399531507,0.6543700906006961,10,0
6166,10536,S6K-ALPHA-4,ENSG00000162302,0.002667851746082306,0.2502070076793462,0.5120602120218888,2,0
2701,4296,SPGF18,ENSG00000114841,0.0026667341589927673,0.25038868096743017,0.512066685704553,2,0
4878,8071,PFK-B,ENSG00000141959,0.002666120603680611,0.09606218524759938,0.29874966796277996,20,0
8354,15523,ARHGAP30,ENSG00000186517,0.0026652365922927856,0.008902069080834709,0.060840295864468055,34,0
1858,2912,TSTA3,ENSG00000104522,0.00265582837164402,0.023236855837525928,0.12216818246782357,22,0
3542,5718,EIEE15,ENSG00000126091,0.0026556476950645447,0.15914363633255868,0.40356677399100327,4,0
8636,16352,PRO2792,ENSG00000196914,0.0026554775734742484,0.014681107811874653,0.08735985935580859,12,0
1054,1637,GR15,ENSG00000085117,0.002652333676815033,0.04232851153565062,0.17930879600300278,20,0
4570,7554,NDHSAL,ENSG00000138411,0.0026492342352867127,0.10919065408249957,0.32128689766574625,10,0
6671,11580,BRD7,ENSG00000166164,0.0026486306809462034,0.028475397143003022,0.13949027963684008,26,0
3096,4917,AIP-2,ENSG00000119787,0.0026480091942681205,0.021234802583948324,0.11401108969695538,18,0
3163,5044,C5ORF7,ENSG00000120733,0.0026459855337937674,0.039102092599789945,0.17188492840134642,12,0
2550,4047,GTF2D,ENSG00000112592,0.0026439659829650608,0.07867735060151504,0.2651810036397366,14,0
9455,18762,ZNF486,ENSG00000256229,0.0026427805423736572,0.06075987312736064,0.22707615234850367,8,0
8975,17048,INPP5B,ENSG00000204084,0.0026421481743454933,0.1321342804234356,0.36217409126558936,16,0
6805,11844,SLIC1,ENSG00000167208,0.0026406903884240557,0.011157174058122223,0.0716682603493008,14,0
2279,3600,CORD24,ENSG00000109103,0.0026403398563464484,0.007663300188361797,0.05406477961209614,24,0
809,1262,NUAK1,ENSG00000074590,0.002639569342136383,0.31424939157160414,0.5802269872028697,2,0
5212,8700,SIMPL,ENSG00000146243,0.002636491507291794,0.2411854333830542,0.5019998111280193,10,0
1945,3054,CDC20C,ENSG00000105325,0.0026363134384155273,0.32396949215541815,0.5903525936263977,2,0
5007,8302,PPP1R13A,ENSG00000143514,0.0026354059163067075,0.013987009592455775,0.08453189332593529,36,0
6860,11939,DIAR3,ENSG00000167642,0.002632029354572296,0.1503974176607722,0.38981713429271847,4,0
2231,3519,COXPD33,ENSG00000108561,0.0026316121220588684,0.4518335505018519,0.7020247894047194,2,0
6377,10971,RNF143,ENSG00000163840,0.0026300337452154895,0.044657366443677925,0.18568942014801487,26,0
6032,10274,UBASH3A,ENSG00000160185,0.0026300250153456417,0.01776384163326581,0.10036257411603057,28,0
5071,8407,RALB,ENSG00000144118,0.002629941701889038,0.16612475060156928,0.4130122710840513,10,0
2561,4061,GMDS,ENSG00000112699,0.0026299216385398594,0.006982613569576804,0.05007070252427334,28,0
9573,19506,HADA2,ENSG00000276234,0.0026288808633883796,0.2073852198544246,0.46572075528261253,12,0
798,1242,C13ORF14,ENSG00000073910,0.002628286679585775,0.3036813008435826,0.5688272722374914,6,0
6048,10297,ZNF66P,ENSG00000160229,0.0026273448020219803,0.007627257187748347,0.053850003757259984,20,0
2818,4469,ORC4,ENSG00000115947,0.002627250221040514,0.018981279466117707,0.10556621361838511,18,0
6883,12000,ZNF232,ENSG00000167840,0.0026264687379201255,0.2530569917112545,0.5144096031201834,6,0
6747,11721,NNMT,ENSG00000166741,0.002624873071908951,0.6637681734941994,0.8471986668861456,4,0
321,504,GAB2,ENSG00000033327,0.0026245138474873136,0.12086776890637244,0.34178241407889787,14,0
1318,2047,POC9,ENSG00000096093,0.0026242798194289207,0.17954347345301558,0.43000997278311276,8,0
1531,2362,C14ORF129,ENSG00000100744,0.002622342978914579,0.09808778241420946,0.3023115755432815,18,0
9058,17235,C5ORF57,ENSG00000204767,0.0026201754808425903,0.28658334602317526,0.5529583671100078,2,0
8662,16388,ZNF763,ENSG00000197054,0.0026195719838142395,0.27562932772197624,0.5413504116369533,2,0
157,268,ZNF200,ENSG00000010539,0.0026193559169769287,0.2484035158393304,0.5099590538665673,4,0
6695,11620,NPD,ENSG00000166311,0.0026192100984709604,0.03134307398044041,0.14876357324576256,14,0
8348,15508,BPX,ENSG00000186462,0.002618173509836197,0.3677379841692162,0.6295342034555905,10,0
4499,7427,PRO0310P1,ENSG00000137804,0.0026173200458288193,0.214799402467574,0.4728822137435443,16,0
455,716,ANAPC4,ENSG00000053900,0.0026172958314418793,0.1878034812128182,0.441760830563224,8,0
3046,4843,KIAA0674,ENSG00000119321,0.0026164109056646175,0.07739216604217364,0.2623204330847873,22,0
3502,5646,ZNF336,ENSG00000125812,0.0026159510016441345,0.29314654326616396,0.5600893066202379,2,0
8754,16588,GAA1,ENSG00000197858,0.002615860104560852,0.04575594919396153,0.18835154428473205,20,0
4780,7903,CDR62,ENSG00000140743,0.0026123848828402433,0.03939670049301536,0.17267031537868535,22,0
702,1083,NEDD4,ENSG00000069869,0.002611584961414337,0.1382702924678607,0.3712949266604157,6,0
1062,1646,SPPRS,ENSG00000085382,0.0026105597615242006,0.05790046255443252,0.219910989404745,10,0
6231,10668,BPNT1,ENSG00000162813,0.0026090318957964578,0.24586321316643145,0.5072355513085192,6,0
1487,2302,JBP1,ENSG00000100462,0.002608940005302429,0.08858394699264988,0.28453431718806454,6,0
8653,16377,ZNF470,ENSG00000197016,0.0026065707206726074,0.2957523287666016,0.5625877344765419,2,0
8568,16213,ZNF765,ENSG00000196417,0.0026040058583021164,0.1103590866362458,0.3234419314520389,12,0
3326,5313,HEM1,ENSG00000123338,0.002603519707918167,0.009209104483306356,0.06249452978932527,32,0
3231,5152,CD253,ENSG00000121858,0.0026033567264676094,0.11304929549692924,0.3282252492447076,32,0
5406,9064,NCAM,ENSG00000149294,0.0026029678327696665,0.29796485524761895,0.564577590287441,14,0
5976,10158,UBE2Z,ENSG00000159202,0.0026013172335094875,0.10749887283584852,0.3177710301842974,18,0
7972,14480,ZNF322,ENSG00000181315,0.0026011320296674967,0.013481660563376307,0.08220649840039732,16,0
1361,2110,IMAGE:4215339,ENSG00000099840,0.0025998055934906006,0.5182196347672395,0.7536600132973041,2,0
8820,16730,CASQ2BP1,ENSG00000198363,0.002599261701107025,0.15377190785386124,0.39524874843171637,4,0
8133,14930,CBX6,ENSG00000183741,0.0025985358903805413,0.13016497913926298,0.35874647159734957,12,0
8181,15075,TXNRD2,ENSG00000184470,0.0025966260582208633,0.30296987822588684,0.5682384140862352,4,0
4541,7502,CTRN1,ENSG00000138107,0.0025964926928281782,0.010039635248111325,0.06641005685112032,40,0
3530,5701,DYNLRB1,ENSG00000125971,0.0025958443681399026,0.016303584832014956,0.09421590850039412,18,0
9052,17209,TBC1D8,ENSG00000204634,0.0025958046317100525,0.21321688585485743,0.4714149368978995,6,0
2036,3225,NS5ATP1,ENSG00000106049,0.0025919146007961696,0.06896220864384613,0.24585638732017656,18,0
4106,6731,IRAK2,ENSG00000134070,0.0025918111205101013,0.639520396545467,0.8339609619177123,4,0
6185,10588,TMCO4,ENSG00000162542,0.0025906380265951156,0.1069938534243434,0.31727486073400213,10,0
3795,6197,SPGF78,ENSG00000130518,0.0025897073474797335,0.03339449277047378,0.15498139115872386,22,0
6712,11658,RNF169,ENSG00000166439,0.00258871465921402,0.24945169925699462,0.5111288173993735,10,0
7280,12851,XB31ALPHA,ENSG00000171603,0.002586982026696205,0.06344552963306459,0.2333941136004396,20,0
7459,13249,FKBP13,ENSG00000173486,0.0025863569229841233,0.014588277585244076,0.08708096486412008,20,0
791,1225,RSA4,ENSG00000073536,0.0025860058764616647,0.20301191840575317,0.46074170577996754,12,0
7020,12242,LRRC28,ENSG00000168904,0.0025854967534542084,0.06252976757495442,0.23141035527247422,8,0
4083,6696,CMT4B2,ENSG00000133812,0.0025853216648101807,0.021181744585870528,0.11385335714797708,20,0
8373,15583,LOC105374836,ENSG00000186854,0.002584387030866411,0.014146294040378095,0.08528574513622306,18,0
5787,9786,C14ORF117,ENSG00000156030,0.0025840489880034796,0.017485410520197763,0.09919746758833138,38,0
8134,14933,UTP13,ENSG00000183751,0.0025828108191490173,0.265568710796939,0.5296988147416575,2,0
9272,17912,BOAT,ENSG00000224470,0.002582450956106186,0.0588086591000721,0.2222019905329247,10,0
5352,8964,NOTCH1,ENSG00000148400,0.0025819934904575347,0.25847432438298834,0.5203033500663211,10,0
149,255,DRAP-27,ENSG00000010278,0.0025795623660087585,0.04731271606162209,0.1930246404957819,10,0
4262,7032,DNCLI2,ENSG00000135720,0.0025780946016311646,0.07086025289235441,0.2487833331410372,18,0
4286,7076,IF4E,ENSG00000135930,0.002578024007380009,0.02484454271148358,0.1268073899753854,40,0
2301,3636,IL2,ENSG00000109471,0.0025764480233192444,0.03916101900872776,0.17202940099950945,12,0
8369,15573,ZSCAN15,ENSG00000186812,0.002573654055595398,0.15266558802133112,0.39348760657566323,4,0
614,956,HUA,ENSG00000066044,0.0025733977556228636,0.3033540192783216,0.568626169469852,10,0
5922,10052,FBRSL2,ENSG00000158321,0.0025733154924476847,0.031236991412032736,0.14840657579945987,34,0
5586,9399,ZNF776,ENSG00000152443,0.002572983503341675,0.27879704051059373,0.5445688282652588,2,0
4371,7214,CDG2O,ENSG00000136710,0.0025722671300172804,0.05029025533522682,0.20124473379256808,20,0
9306,18097,HLA-DQB2,ENSG00000232629,0.0025713350623846054,0.5408210667367779,0.7698338553228142,4,0
3586,5790,PLEKHG3,ENSG00000126822,0.002568828562895457,0.1293161527224257,0.3571235280237925,6,0
8202,15134,UBE2G2,ENSG00000184787,0.002567596733570099,0.014083428443309027,0.0850133382993469,34,0
7721,13848,EPS8L2,ENSG00000177106,0.002567589282989502,0.662719913280024,0.8470975257345089,8,0
811,1264,RODX,ENSG00000074621,0.0025673494674265385,0.40521712529869336,0.6635826846107623,16,0
7926,14355,URLC7,ENSG00000180425,0.0025670966133475304,0.02027786033241338,0.11084095687306389,16,0
7992,14553,MRD71,ENSG00000181827,0.0025670590500036874,0.0476954139121527,0.19414789378263178,24,0
5076,8415,LIPT1,ENSG00000144182,0.002566985785961151,0.25210993605793264,0.5136126479079893,6,0
1661,2574,DJ473B4,ENSG00000101928,0.002566114068031311,0.418335731859128,0.6729082667560853,6,0
2044,3241,NEDD2,ENSG00000106144,0.002565614879131317,0.4332941684676217,0.686255974171563,6,0
8493,16028,ABH2,ENSG00000189046,0.0025619100779294968,0.27380324442145965,0.5389748205438599,8,0
1538,2370,INO80S,ENSG00000100811,0.002560560591518879,0.03990521655878607,0.1739476710921518,28,0
767,1187,UBCH5,ENSG00000072401,0.002560223452746868,0.015912423060920347,0.09271571349244441,16,0
1172,1812,GCN1,ENSG00000089154,0.0025597810745239258,0.40450761307210437,0.6628740980404492,4,0
2053,3253,MTH1,ENSG00000106268,0.002559755857174213,0.010055432900918385,0.06641005685112032,26,0
1842,2888,IKK-BETA,ENSG00000104365,0.0025596290826797484,0.013232782222730789,0.0812286158449885,20,0
718,1109,RNF126,ENSG00000070423,0.0025582902133464815,0.11348743079622711,0.32909985963103733,10,0
6353,10917,C4ORF34,ENSG00000163683,0.002558201551437378,0.042537789042812996,0.17987835507286268,10,0
1414,2202,CBY1,ENSG00000100211,0.002556450664997101,0.4467911060805644,0.6972662030490131,2,0
948,1472,4.1-G,ENSG00000079819,0.002555227753790942,0.0595481363903456,0.22429098297280192,22,0
4716,7790,C14_5376,ENSG00000139971,0.0025551744869777133,0.035805816155915965,0.1624097774317396,14,0
8227,15196,NELFA,ENSG00000185049,0.0025505233142111036,0.011624494879028922,0.07412542623126135,18,0
7915,14331,FGD6,ENSG00000180263,0.0025504909455776213,0.07553505883852743,0.25833009131749685,10,0
6952,12106,FLVI2/BMI1,ENSG00000168283,0.0025493374301327597,0.05701614291862358,0.21808561269112345,18,0
8230,15208,UBXD12,ENSG00000185104,0.0025479510012600157,0.009456626730543876,0.06358590113227351,54,0
3718,6044,ATP1B2,ENSG00000129244,0.0025473475456237794,0.5845276410811164,0.7984075581865412,10,0
8545,16160,XPNPEP3,ENSG00000196236,0.0025471432341469657,0.020310777137669343,0.11084095687306389,18,0
7242,12761,KAPPA-200,ENSG00000171219,0.0025467276573181152,0.29684559685915923,0.5636783687594146,6,0
2364,3739,C-CBL,ENSG00000110395,0.0025463543832302095,0.08205207728810227,0.2711147980588628,10,0
6343,10898,PRO1341,ENSG00000163631,0.002545955777168274,0.07702695288751311,0.26182084799092475,10,0
7602,13558,HST2362,ENSG00000175322,0.002541791647672653,0.1973969436445968,0.45381909254550906,4,0
7454,13238,EHBP1L1,ENSG00000173442,0.0025412688652674356,0.09168111853600727,0.290036131276743,6,0
1663,2577,WDR13,ENSG00000101940,0.002540153761704763,0.014736172552532473,0.0875791318078815,18,0
9150,17548,GTHMUS,ENSG00000213366,0.002538621425628662,0.40974621854896376,0.6669125994527481,4,0
5453,9163,C13ORF17,ENSG00000150401,0.002538496255874634,0.13941582318748916,0.3730919507393787,10,0
4822,7972,SCRN2,ENSG00000141295,0.0025363384435574212,0.10168300649572838,0.3083765312936071,12,0
9329,18242,LRRC37A2,ENSG00000238083,0.002535410225391388,0.26282335767770837,0.5263424518298848,4,0
6294,10806,DYT27,ENSG00000163359,0.002535007894039154,0.49863774879560785,0.7385533143926235,4,0
8178,15069,THAP7,ENSG00000184436,0.0025328151881694795,0.015050521610252986,0.08900726679224645,20,0
